epoch,accuracy,loss,val_accuracy,val_loss
0,0.3461538553237915,1.1551661491394043,0.4035087823867798,1.1327677965164185
1,0.4923076927661896,1.139446496963501,0.4385964870452881,1.122778296470642
2,0.5615384578704834,1.1295440196990967,0.4736842215061188,1.1154676675796509
3,0.5692307949066162,1.1248347759246826,0.45614033937454224,1.1081995964050293
4,0.5461538434028625,1.1202569007873535,0.4385964870452881,1.107088565826416
5,0.5,1.1180167198181152,0.4385964870452881,1.1044034957885742
6,0.5230769515037537,1.1152969598770142,0.4385964870452881,1.1006146669387817
7,0.5230769515037537,1.1143176555633545,0.4385964870452881,1.0990898609161377
8,0.5230769515037537,1.1117087602615356,0.4385964870452881,1.0998492240905762
9,0.5384615659713745,1.109265685081482,0.42105263471603394,1.1009660959243774
10,0.5923076868057251,1.1072393655776978,0.42105263471603394,1.0987496376037598
11,0.4769230782985687,1.104177474975586,0.42105263471603394,1.0972822904586792
12,0.4384615421295166,1.1033846139907837,0.42105263471603394,1.0961259603500366
13,0.446153849363327,1.1003862619400024,0.42105263471603394,1.0945380926132202
14,0.5076923370361328,1.098185658454895,0.42105263471603394,1.0928773880004883
15,0.6000000238418579,1.096893310546875,0.42105263471603394,1.090793490409851
16,0.6230769157409668,1.0952430963516235,0.42105263471603394,1.0866687297821045
17,0.607692301273346,1.0945625305175781,0.4385964870452881,1.081770420074463
18,0.6000000238418579,1.0928616523742676,0.4385964870452881,1.0807164907455444
19,0.5615384578704834,1.0896364450454712,0.4385964870452881,1.0797555446624756
20,0.5846154093742371,1.0874980688095093,0.4736842215061188,1.0786159038543701
21,0.4692307710647583,1.0862623453140259,0.4912280738353729,1.0770314931869507
22,0.5,1.0856517553329468,0.5438596606254578,1.0754927396774292
23,0.4769230782985687,1.083899974822998,0.5614035129547119,1.0745984315872192
24,0.4307692348957062,1.0848332643508911,0.4912280738353729,1.0746359825134277
25,0.38461539149284363,1.0838110446929932,0.4736842215061188,1.0745117664337158
26,0.38461539149284363,1.081552267074585,0.4736842215061188,1.0707192420959473
27,0.38461539149284363,1.078570008277893,0.5263158082962036,1.0685200691223145
28,0.446153849363327,1.0781608819961548,0.5263158082962036,1.066828966140747
29,0.4923076927661896,1.0762488842010498,0.5087719559669495,1.0682529211044312
30,0.6538461446762085,1.0742965936660767,0.5087719559669495,1.066483736038208
31,0.800000011920929,1.069566249847412,0.4912280738353729,1.0629204511642456
32,0.807692289352417,1.0691299438476562,0.5087719559669495,1.0575878620147705
33,0.7769230604171753,1.0693901777267456,0.5087719559669495,1.0565097332000732
34,0.7846153974533081,1.0636051893234253,0.5614035129547119,1.0572519302368164
35,0.7307692170143127,1.060131549835205,0.6140350699424744,1.0566935539245605
36,0.7384615540504456,1.0598715543746948,0.6140350699424744,1.0583107471466064
37,0.5923076868057251,1.0590424537658691,0.5964912176132202,1.059483528137207
38,0.5769230723381042,1.058599829673767,0.5263158082962036,1.0590084791183472
39,0.4769230782985687,1.0567270517349243,0.4736842215061188,1.0552915334701538
40,0.48461538553237915,1.0588395595550537,0.4385964870452881,1.051756739616394
41,0.45384615659713745,1.0560287237167358,0.45614033937454224,1.0488828420639038
42,0.5153846144676208,1.0510540008544922,0.5087719559669495,1.0464104413986206
43,0.4000000059604645,1.0523885488510132,0.5087719559669495,1.0489673614501953
44,0.36153846979141235,1.0502653121948242,0.5087719559669495,1.048757553100586
45,0.45384615659713745,1.0487463474273682,0.5789473652839661,1.0478073358535767
46,0.5,1.0490397214889526,0.6491228342056274,1.0462723970413208
47,0.6692307591438293,1.0493242740631104,0.719298243522644,1.0443072319030762
48,0.6846153736114502,1.0507558584213257,0.7368420958518982,1.0423706769943237
49,0.6307692527770996,1.0513861179351807,0.6315789222717285,1.041489601135254
50,0.4307692348957062,1.0588619709014893,0.4736842215061188,1.0454856157302856
51,0.3692307770252228,1.0554131269454956,0.5789473652839661,1.0514824390411377
52,0.42307692766189575,1.0540815591812134,0.5614035129547119,1.0530799627304077
53,0.5076923370361328,1.0520343780517578,0.719298243522644,1.046057105064392
54,0.6153846383094788,1.0504403114318848,0.7543859481811523,1.0429691076278687
55,0.7153846025466919,1.0445690155029297,0.4912280738353729,1.042809009552002
56,0.6384615302085876,1.0486162900924683,0.4385964870452881,1.042900562286377
57,0.5230769515037537,1.0468145608901978,0.42105263471603394,1.0417183637619019
58,0.4769230782985687,1.0497585535049438,0.42105263471603394,1.0404986143112183
59,0.45384615659713745,1.0475411415100098,0.4385964870452881,1.041220784187317
60,0.446153849363327,1.0454825162887573,0.45614033937454224,1.0421395301818848
61,0.45384615659713745,1.0472735166549683,0.4912280738353729,1.0425323247909546
